Date,TAMSAT,ARC2,RFE2,CHIRPS,TRMM
2010-08-23,0,0,0,0,0
2010-08-24,0,0,0,0,0
2010-08-25,0.7,0,0,0,0
2010-08-26,0,0,0,0,0
2010-08-27,0,0,0,0,0
2010-08-28,0.4,0,0,0,0
2010-08-29,0,0,0,0,0
2010-08-30,0,0,0,0,0
2010-08-31,0,0,0,0,0
2010-09-01,0,0,0,0,0
2010-09-02,0,0,0,0,0
2010-09-03,0,0,0,0,0
2010-09-04,0,0,0,0,0
2010-09-05,0,0,0,0,0
2010-09-06,0,0,0,0,0
2010-09-07,0,0,0,0,0
2010-09-08,0.4,0,0,0.003382586,0
2010-09-09,0.2,0,0,0,0
2010-09-10,0,0,0,0,0
2010-09-11,0,0,0,0,0
2010-09-12,0,0,0,0,0
2010-09-13,0,0,0,0,0
2010-09-14,0,0,0,0,0
2010-09-15,0,0,0,0,0
2010-09-16,0,0,0,0,0
2010-09-17,0,0,0,0,0
2010-09-18,0,0,0,0,0
2010-09-19,0,0,0,0,0
2010-09-20,0,0,0,0,0
2010-09-21,0,0,0.4010526,0,0
2010-09-22,0,0,0,0,0
2010-09-23,0,0,0,0,0
2010-09-24,0,0,0,0,0
2010-09-25,0,0,0,0,0
2010-09-26,0,0,0,0,0
2010-09-27,0,0,0,0,0
2010-09-28,0,0,0,0,0
2010-09-29,0,0,0,0,0
2010-09-30,0,0,0,0,0
2010-10-01,0,0,0,0,0
2010-10-02,0,0,0,0,0
2010-10-03,0,0,0,0,0
2010-10-04,0,0,0,0,0
2010-10-05,0,0,0,0.9035528,0
2010-10-06,0,0,0,0,0
2010-10-07,0,0,0,0,0
2010-10-08,0,0,0,0,0
2010-10-09,0,0,0,0,0
2010-10-10,0,0,0,0,0
2010-10-11,0,0,0,0,0
2010-10-12,0,0,0,0,0
2010-10-13,0,0,0,0,0
2010-10-14,0,0,0,0,0
2010-10-15,0,0,0,0,0
2010-10-16,0,0,0,0,0
2010-10-17,0,0,0.8217143,0,0
2010-10-18,0,0,0,0,0
2010-10-19,0,0,0,0,0
2010-10-20,0,0,0,0,1.414686
2010-10-21,0,0,0,0,0
2010-10-22,0,0,0,3.403603,0
2010-10-23,4.1,51.67226,16.52449,2.859535,6.324479
2010-10-24,0,0,0,0.1462267,0
2010-10-25,0,0,0,0,0
2010-10-26,0,0,0,0,0
2010-10-27,0,0,0,7.475985,0
2010-10-28,0,0,0,0,18.89022
2010-10-29,0,0,0,0,0
2010-10-30,0,0,0,0,0
2010-10-31,0,0,0,0,0
2010-11-01,0,0,0,0,0
2010-11-02,0,0,0,0,0
2010-11-03,0,0,0,0,0
2010-11-04,0,0,0,0,0
2010-11-05,0,0,0,0,0
2010-11-06,0,0,0,0,0
2010-11-07,0,0,0,0,0
2010-11-08,0,0,0,0,0
2010-11-09,0,0,0,0,0
2010-11-10,0,0,0,0,0
2010-11-11,0,0,0,0,0
2010-11-12,0,0,0,0,0
2010-11-13,0,0,0,0,0
2010-11-14,0,0,0,0,0
2010-11-15,0,0,0,0,0
2010-11-16,0,0,0,0,0
2010-11-17,0,0,0,0,0
2010-11-18,0,0,0,0,0
2010-11-19,0,0,0,0,0
2010-11-20,0,0,0,0,0
2010-11-21,0,0,0,0,0
2010-11-22,0,0,0,0,0
2010-11-23,0,0,0,0,0
2010-11-24,0,0,0,0,0
2010-11-25,0,0,0,0,0
2010-11-26,0,0,0,0,0
2010-11-27,0,0,0,0,0
2010-11-28,0,0,0,0,0
2010-11-29,0,0,0,0,0
2010-11-30,0,0,0,0,0
2010-12-01,0,0,0,0,0
2010-12-02,0,0,0,0,0
2010-12-03,0,0,0,0,0
2010-12-04,0,0,0,0,0
2010-12-05,0,0,0,0,0
2010-12-06,0,0,0,0,0
2010-12-07,0,0,0,0,0
2010-12-08,0,0,0,0,0
2010-12-09,0,0,0,0,0
2010-12-10,0,0,0,0,0
2010-12-11,0,0,0,0,0
2010-12-12,0,0,0,0,0
2010-12-13,0,0,0,0,0
2010-12-14,0,0,0,0,0
2010-12-15,0,0,0,0,0
2010-12-16,0,0,0,0,0
2010-12-17,0,0,0,0,0
2010-12-18,0,0,0,0,0
2010-12-19,0,0,0,0,0
2010-12-20,0,0,0,0,0
2010-12-21,0,0,0,0,0
2010-12-22,0,0,0,0,0
2010-12-23,0,0,0,0,0
2010-12-24,0,0,0,0,0
2010-12-25,0,0,0,0,0
2010-12-26,0,0,0,0,0
2010-12-27,0,0,0,0,0
2010-12-28,0,0,0,0,0
2010-12-29,0,0,0,0,0
2010-12-30,0,0,0,0,0
2010-12-31,0,0,0,0,0
2011-01-01,0,0,0,0,0
2011-01-02,0,0,0,0,0
2011-01-03,0,0,0,0,0
2011-01-04,0,0,0,0,0
2011-01-05,0,0,0,0,0
2011-01-06,0,0,0,0,0
2011-01-07,0,0,0,0,0
2011-01-08,0,0,0,0,0
2011-01-09,0,0,0,0,0
2011-01-10,0,0,0,0,0
2011-01-11,0,0,0,0,0
2011-01-12,0,0,0,0,0
2011-01-13,0,0,0,0,0
2011-01-14,0,0,0,0,0
2011-01-15,0,0,0,0,0
2011-01-16,0,0,0,0,0
2011-01-17,0,0,0,0,0
2011-01-18,0,0,0,0,0
2011-01-19,0.5,3.884164,0.7009533,0.1527239,0
2011-01-20,0,0,0,0,0
2011-01-21,0,0,0,0,0
2011-01-22,0,0,0,0,0
2011-01-23,0,0,0,0,0
2011-01-24,0,0,0,0,0
2011-01-25,0,0,0,0,0
2011-01-26,0,0,0,0,0
2011-01-27,0,0,0,0,0
2011-01-28,0,0,0,0,0
2011-01-29,0,0,0,0,0
2011-01-30,0,0,0,0,0
2011-01-31,0,0,0,0,0
2011-02-01,0,0,0,0,0
2011-02-02,0,0,0,0,0
2011-02-03,0,0,0,0,0
2011-02-04,0,0,0,0,0
2011-02-05,0,0,0,0,0
2011-02-06,0,0,0,0,0
2011-02-07,0,0,0,0,0
2011-02-08,0,0,0,0,0
2011-02-09,0,0,0,0,0
2011-02-10,0,0,0,0,0
2011-02-11,0,0,0,0,0
2011-02-12,0,0,0,0,0
2011-02-13,0,0,0,0,0
2011-02-14,0,0,0,0,0
2011-02-15,0,0,0,0,0
2011-02-16,0,0,0,0,0
2011-02-17,0,0,0,0,0
2011-02-18,0,0,0,0,0
2011-02-19,0,0,0,0,0
2011-02-20,0,0,0,0,0
2011-02-21,0,0,0,0,0
2011-02-22,0,0,0,0,0
2011-02-23,0,0,0,0,0
2011-02-24,0,0,0,0,0
2011-02-25,0,0,0,0,0
2011-02-26,0,0,0,0,0
2011-02-27,0,0,0,0,0
2011-02-28,0,0,0,0,0
2011-03-01,0,0,0,0,0
2011-03-02,0,0,0,0,0
2011-03-03,0,0,0,0,0
2011-03-04,0,0,0,0,0
2011-03-05,0,0,0,0,0
2011-03-06,0,0,0,0,0
2011-03-07,0,0,0,0,0
2011-03-08,0,0,0,0,0
2011-03-09,0,0,0,0,0
2011-03-10,0,0,0,0,0
2011-03-11,0,0,0,0,0
2011-03-12,0,0,0,0,0
2011-03-13,0,0,0.8951656,0,0
2011-03-14,0,0,0,0,0
2011-03-15,0,0,0,0,0
2011-03-16,0,0,0,0,0
2011-03-17,0,0,0,0,0
2011-03-18,0,0,0,0,0
2011-03-19,0,0,0,0,0
2011-03-20,0,0,0,0,0
2011-03-21,0,0,0,0,0
2011-03-22,0,0,0,0,0
2011-03-23,0,0,0,0,0
2011-03-24,0,0,0,0,0
2011-03-25,0,0,0,0,0
2011-03-26,0,0,0,0,0
2011-03-27,0,0,0,0,0
2011-03-28,0,0,0,0,0
2011-03-29,0,0,0,0,0
2011-03-30,0,0,0,0,0
2011-03-31,0,0,0,0,0
2011-04-01,0,0,0,0,0
2011-04-02,0,0,0,0,0
2011-04-03,0,0,0,0,0
2011-04-04,0,0,0,0,0
2011-04-05,0,0,0,0,0
2011-04-06,0,0,0,0,0
2011-04-07,0,0,0,0,0
2011-04-08,0,0,0,0,0
2011-04-09,0,0,0,0,0
2011-04-10,0,0,0,0,0
2011-04-11,0,0,0,0,0
2011-04-12,0,0,14.83485,0,0
2011-04-13,0,0,1.742939,1.492182,0
2011-04-14,10.1,7.593325,8.109771,7.791269,0.07374836
2011-04-15,1.3,0,0,0,0
2011-04-16,0,0,0,0,0
2011-04-17,0,0,0,0,0
2011-04-18,0,0,0,0,0
2011-04-19,0,0,0,0,0
2011-04-20,0,0,0,0,0.07374836
2011-04-21,0,0,0,0,0
2011-04-22,0,0,0,0,0
2011-04-23,0,0,0,0,0
2011-04-24,0,0,0,0,0
2011-04-25,15.8,3.745497,2.539812,7.496028,22.71449
2011-04-26,0,0,8.417964,0,0
2011-04-27,10.7,15.34144,7.443949,14.9874,37.61166
2011-04-28,0,0,0,0,0
2011-04-29,0,0,0,0,0
2011-04-30,0,0,0,0,0
2011-05-01,0,0,0,0,0
2011-05-02,9.4,7.320704,6.714613,0,0
2011-05-03,0,0,0.9551384,2.304904,3.437561
2011-05-04,0,0,0,0,0
2011-05-05,2.3,0,0,0,0
2011-05-06,6.4,0,0,0,0
2011-05-07,0,0,0.6156027,0,0
2011-05-08,0,0,0,0,0
2011-05-09,0,0,0,0,0
2011-05-10,0,0,0,0,0
2011-05-11,0,0,0,0,0
2011-05-12,0,0,0,0,0
2011-05-13,0,0,0,0,0
2011-05-14,0,0,0,0,0
2011-05-15,0,0,0,0,0
2011-05-16,0,0,0,0,0
2011-05-17,1.8,0,0,0,0
2011-05-18,16.2,5.22196,2.880748,0,0
2011-05-19,27.9,3.816046,4.429572,33.73437,28.79463
2011-05-20,0,0,0.29038,0,0.1213257
2011-05-21,0,0,0,0,0
2011-05-22,0,0,0,0,0
2011-05-23,0,0,0,0,0
2011-05-24,0,0,0,0,0
2011-05-25,0,0,0,0,0
2011-05-26,0,0,0,0,0
2011-05-27,0,0,0,0,0
2011-05-28,0,0,0,0,0
2011-05-29,0,0,0,0,0
2011-05-30,0,0,0,0,0
2011-05-31,0,0,0,0,0
2011-06-01,0,0,0,0,0
2011-06-02,0,0,0,0,0
2011-06-03,0,0,0,0,0
2011-06-04,0,0,0,0,0
2011-06-05,0,0,0,0,0
2011-06-06,0,0,0,0,0
2011-06-07,0,0,0,0,0
2011-06-08,0,0,0,0,0
2011-06-09,1.2,2.778877,0.8043674,1.306033,0
2011-06-10,0,0,0,0,0
2011-06-11,0,0,0,0,0
2011-06-12,0,0,0,0,0
2011-06-13,0,0,0,0,0
2011-06-14,0,0,0,0,0
2011-06-15,0,0,0,0,0
2011-06-16,0,0,0,0,0
2011-06-17,0,0,0,0,0
2011-06-18,0,0,0,0,0
2011-06-19,0,0,0,0,0
2011-06-20,0,0,0,0,0
2011-06-21,0,0,0,0,0
2011-06-22,0,0,0,0,0
2011-06-23,0,0,0,0,0
2011-06-24,0,0,0,0,0
2011-06-25,0,0,0,0,0
2011-06-26,0,0,0,0,0
2011-06-27,0,0,0,0,0
2011-06-28,0,0,0,0,0
2011-06-29,0,0,0,0,0
2011-06-30,0,0,0,0,0
2011-07-01,0,0,0,0,0
2011-07-02,0,0,0,0,0
2011-07-03,0,0,0,0,0
2011-07-04,0,0,0,0,0
2011-07-05,0,0,0,0,0
2011-07-06,0,0,0,0,0
2011-07-07,0,0,0,0,0
2011-07-08,0,0,0,0,0
2011-07-09,0,0,0,0,0
2011-07-10,0,0,0,0,0
2011-07-11,0,0,0,0,0
2011-07-12,0,0,0,0,0
2011-07-13,0,0,0,0,0
2011-07-14,0.6,0,0,0,0
2011-07-15,0,0,0,0,0
2011-07-16,0,0,0,0,0
2011-07-17,0,0,0,0,0
2011-07-18,0,0,0,0,0
2011-07-19,0,0,0,0,0
2011-07-20,0,0,0,0,0
2011-07-21,0,0,0,0,0
2011-07-22,0,0,0,0,0
2011-07-23,0,0,0,0,0
2011-07-24,0,0,0,0,0
2011-07-25,0,0,0,0,0
2011-07-26,0,0,0,0,0
2011-07-27,0,0,0,0,0
2011-07-28,0,0,0,0,0
2011-07-29,0,0,0,0,0
2011-07-30,0,0,0,0,0
2011-07-31,0,0,0,0,0
2011-08-01,0,0,0,0,0
2011-08-02,0,0,0,0,0
2011-08-03,0,0,0,0,0
2011-08-04,0,0,0,0,0
2011-08-05,0,0,0,0,0
2011-08-06,0,0,0,0,0
2011-08-07,0,0,0,0,0
2011-08-08,0,0,0,0,0
2011-08-09,0,0,0,0,0
2011-08-10,0,0,0,0,0
2011-08-11,0,0,0,0,0
2011-08-12,0,0,0,0,0
2011-08-13,0,0,0,0,0
2011-08-14,0,0,0,0,0
2011-08-15,0,0,0,0,0
2011-08-16,0,0,0,0,0
2011-08-17,0,0,0,0,0
2011-08-18,0,0,0,0,0
2011-08-19,0,0,0,0,0
2011-08-20,0,0,0,0,0
2011-08-21,0,0,0,0,0
2011-08-22,0.4,0,0,0,0
2011-08-23,0,0,0,0,0
2011-08-24,0,0,0,0,0
2011-08-25,0,0,0,0,0
2011-08-26,0,0,0,0,0
2011-08-27,0,0,0,0,0
2011-08-28,0,0,0,0,0
2011-08-29,0,0,0,0,0
2011-08-30,0,0,0,0,0
2011-08-31,0,0,0,0,0
2011-09-01,0,0,0,0,0
2011-09-02,0,0,0,0,0
2011-09-03,0,0,0,0,0
2011-09-04,0,0,0,0,0
2011-09-05,0,0,0,0,0
2011-09-06,0,0,0,0,0
2011-09-07,0,0,0,0,0
2011-09-08,0,0,0,0,0
2011-09-09,0,0,0,0,0
2011-09-10,0.4,0,0,0,0
2011-09-11,0,0,0,0,0
2011-09-12,0,0,0,0,0
2011-09-13,0,0,0,0,0
2011-09-14,0,0,0,0,0
2011-09-15,0,0,0,0,0
2011-09-16,0,0,0,0,0
2011-09-17,0,0,0,0,0
2011-09-18,0,0,0,0,0
2011-09-19,0,0,0,0,0
2011-09-20,0,0,0,0,0
2011-09-21,0,0,0,0,0
2011-09-22,0,0,0,0,0
2011-09-23,0,0,0,0,0
2011-09-24,0,0,0,0,0
2011-09-25,0,0,0,0,0
2011-09-26,0,0,0,0,0
2011-09-27,0,0,0,0,0
2011-09-28,0,0,0,0,0
2011-09-29,0,0,0,0,0
2011-09-30,0,0,0,0,0
2011-10-01,0,0,0,0,0
2011-10-02,0,0,0,0,0
2011-10-03,0,0,0,0,0
2011-10-04,0,0,0,0,0
2011-10-05,0,0,0,0,0
2011-10-06,0,0,0,0,0
2011-10-07,0,0,0,0,0
2011-10-08,0,0,0,0,0
2011-10-09,0,0,0,0,0
2011-10-10,12.3,0,0,0,2.647827
2011-10-11,0,0,0,0,0
2011-10-12,8.1,11.1474,5.928079,17.25352,76.65119
2011-10-13,15.7,45.82158,156.7972,11.636,21.86154
2011-10-14,13,13.05439,8.759614,14.0629,33.74282
2011-10-15,9.2,5.400337,1.401195,8.792638,6.925085
2011-10-16,10.5,40.18661,24.47827,14.26526,2.71572
2011-10-17,4.6,14.48348,12.43104,10.23502,13.64649
2011-10-18,4,55.49576,34.98911,10.23502,0
2011-10-19,0,0,0.8254876,0.995484,0
2011-10-20,3.1,0,5.304781,0,0
2011-10-21,0,0,0,0,5.159868
2011-10-22,1.6,0,1.396218,0,0
2011-10-23,4.9,19.41776,7.212642,1.539788,0
2011-10-24,2,0,0.9212932,0,0
2011-10-25,0,0,0,0,0
2011-10-26,5.4,3.30328,1.013887,0.746583,0.067893
2011-10-27,10.8,2.632797,2.704773,10.78766,6.449834
2011-10-28,13.3,47.27986,25.5813,17.42122,19.68897
2011-10-29,2.1,0,0,0,0
2011-10-30,1.7,0,1.139505,0,0
2011-10-31,2.1,0,0.2252729,0,0
2011-11-01,0,0,0,0,0
2011-11-02,0,0,0,0,0
2011-11-03,0,0,1.150678,1.557978,0
2011-11-04,0,0,0,0,0
2011-11-05,20.8,41.44457,131.8517,13.5639,6.33452
2011-11-06,0,4.292598,2.600341,3.081628,2.852952
2011-11-07,0,0,0,0,0
2011-11-08,14.2,21.97044,9.624296,6.689677,16.63416
2011-11-09,19.2,17.6531,13.46939,22.171,30.12524
2011-11-10,7.8,20.25798,7.582932,6.022632,12.08878
2011-11-11,17.1,26.2774,96.89674,16.49427,17.60126
2011-11-12,0,0,0,0,0
2011-11-13,0,0,0,0,0
2011-11-14,0,0,0,0,0.6769717
2011-11-15,0,0,0,0,0
2011-11-16,5.4,3.845366,2.60705,6.498329,7.881885
2011-11-17,6.7,4.488993,1.188816,11.64573,6.092745
2011-11-18,0,0,0.2031958,0,0
2011-11-19,0,0,0,0,0
2011-11-20,0,0,0,0,0
2011-11-21,0,0,0,0,0
2011-11-22,4.5,4.658954,0.8396732,8.399358,0
2011-11-23,13.5,17.46373,13.04613,16.91902,12.23384
2011-11-24,16.2,18.73333,14.32496,12.31603,0
2011-11-25,0,0,5.669498,6.219273,0
2011-11-26,0,0,0,1.296938,0
2011-11-27,0,0,0,0,0
2011-11-28,16.7,10.13912,7.205098,2.909363,1.063812
2011-11-29,0,0,2.904141,7.944198,10.25128
2011-11-30,33.5,47.76413,24.02435,9.268874,87.57112
2011-12-01,2.1,4.656193,2.163728,18.49127,63.12297
2011-12-02,0.7,0,1.239229,0,0
2011-12-03,0,0,0,0,0
2011-12-04,0,0,0,0,0
2011-12-05,0,0,0,0,0
2011-12-06,0,0,0,0,0
2011-12-07,0,0,0,0,0
2011-12-08,0,0,0,0,0
2011-12-09,0,0,0,0,0
2011-12-10,0,0,0,0,0
2011-12-11,0,0,0,0,0
2011-12-12,0,0,0,0,0
2011-12-13,0,0,0,0,0
2011-12-14,0,0,0,0,0
2011-12-15,0,0,0,0,0
2011-12-16,0,0,0,0,0
2011-12-17,0,0,0,0,0
2011-12-18,0,0,0,0,0
2011-12-19,0,0,0,0,0
2011-12-20,0,0,0,0,0
2011-12-21,0,0,0,0,0
2011-12-22,26.5,4.246634,2.732953,6.622922,0
2011-12-23,0,0,0,0,0
2011-12-24,0,0,0,0,0
2011-12-25,0,0,0,0,0
2011-12-26,0,0,0,0,0
2011-12-27,0,0,0,0,0
2011-12-28,0,0,0,0,0
2011-12-29,0,0,0,0,0
2011-12-30,0,0,0,0,0
2011-12-31,0,0,0,0,0
2012-01-01,0,0,0,0,0
2012-01-02,0,0,0,0,0
2012-01-03,0,0,0,0,0
2012-01-04,0,0,0,0,0
2012-01-05,0,0,0,0,0
2012-01-06,0,0,0,0,0
2012-01-07,0,0,0,0,0
2012-01-08,0,0,0,0,0
2012-01-09,0,0,0,0,0
2012-01-10,0,0,0,0,0
2012-01-11,0,0,0,0,0
2012-01-12,0,0,0,0,0
2012-01-13,0,0,0,0,0
2012-01-14,0,0,0,0,0
2012-01-15,0,0,0,0,0
2012-01-16,0,0,0,0,0
2012-01-17,0,0,0,0,0
2012-01-18,0,0,0,0,0
2012-01-19,0,0,0,0,0
2012-01-20,0,0,0,0,0
2012-01-21,0,0,0,0,0
2012-01-22,0,0,0,0,0
2012-01-23,0,0,0,0,0
2012-01-24,0,0,0,0,0
2012-01-25,0,0,0,0,0
2012-01-26,0,0,0,0,0
2012-01-27,0,0,0,0,0
2012-01-28,0,0,0,0,0
2012-01-29,0,0,0,0,0
2012-01-30,0,0,0,0,0
2012-01-31,0,0,0,0,0
2012-02-01,0,0,0,0,0
2012-02-02,0,0,0,0,0
2012-02-03,0,0,0,0,0
2012-02-04,0,0,0,0,0
2012-02-05,0,0,0,0,0
2012-02-06,0,0,0,0,0
2012-02-07,0,0,0,0,0
2012-02-08,0,0,0,0,0
2012-02-09,0,0,0,0,0
2012-02-10,0,0,0,0,0
2012-02-11,0,0,0,0,0
2012-02-12,0,0,0,0,0
2012-02-13,0,0,0,0,0
2012-02-14,0,0,0,0,0
2012-02-15,0,0,0,0,0
2012-02-16,0,0,0,0,0
2012-02-17,0,0,0,0,4.499092
2012-02-18,0,0,0,0,0
2012-02-19,0,0,0,0,0
2012-02-20,0,0,0,0,0
2012-02-21,0,0,0,0,0
2012-02-22,0,0,0,0,0
2012-02-23,0,0,0,0,0
2012-02-24,0,0,0,0,0
2012-02-25,0,0,0,0,0
2012-02-26,0,0,0,0,0
2012-02-27,0,0,0,0,0
2012-02-28,0,0,0,0,0
2012-02-29,0,0,0,0,0
2012-03-01,0,0,0,0,0
2012-03-02,0,0,0,0,0
2012-03-03,0,0,0,0,0
2012-03-04,0,0,0,0,0
2012-03-05,0,0,0,0,0
2012-03-06,0,0,0,0,0
2012-03-07,0,0,0.2400967,0,0
2012-03-08,0,0,0,0,0
2012-03-09,0,0,0,0,0
2012-03-10,0,0,0,0,0
2012-03-11,0,0,0,0,0
2012-03-12,0,0,0,0,0
2012-03-13,0,0,0,0,0
2012-03-14,0,0,0,0,0
2012-03-15,0,0,0,0,0
2012-03-16,0,0,0,0,0
2012-03-17,0,0,0,0,0
2012-03-18,0,0,0,0,0
2012-03-19,0,0,0,0,0
2012-03-20,0,0,0,0,0
2012-03-21,0,0,0,0,0
2012-03-22,0,0,0,0,0
2012-03-23,0,0,0,0,0
2012-03-24,0,0,0,0,0
2012-03-25,0,0,0,0,0
2012-03-26,0,0,0,0,0
2012-03-27,0,0,0,0,0
2012-03-28,0,0,0,0,0
2012-03-29,0,0,0,0,0
2012-03-30,0,0,0,0,0
2012-03-31,0,0,0,0,0
2012-04-01,0,0,0,0,0
2012-04-02,0,0,0,0,0
2012-04-03,0,0,0,0,0
2012-04-04,0,0,0,0,0
2012-04-05,0,0,0,0,0
2012-04-06,0,0,0,0,0
2012-04-07,0,0,0,0,0
2012-04-08,0,0,0,0,0
2012-04-09,0,0,0,0,0
2012-04-10,0,0,0,0,0
2012-04-11,0,0,0,0,0
2012-04-12,0,0,2.197998,1.163847,0
2012-04-13,0,0,5.593455,8.257107,0
2012-04-14,0,0,0,0,0
2012-04-15,0,0,0.7652261,0,1.963464
2012-04-16,0,0,0,0,0
2012-04-17,0,0,0.2035393,0,0
2012-04-18,0,0,1.777508,0.466051,1.531502
2012-04-19,4.3,3.950293,1.137124,6.226823,0
2012-04-20,11.7,28.17838,28.71396,16.72196,57.76511
2012-04-21,0,0,3.697446,0,0
2012-04-22,0,0,0,0,0
2012-04-23,0,0,0.2839901,0,0
2012-04-24,0,0,0.2548563,0,0
2012-04-25,0,0,0,0,3.612774
2012-04-26,0,0,0,0,0
2012-04-27,0,5.583021,3.522389,0,0
2012-04-28,0,0,2.585726,3.29111,0
2012-04-29,11.3,9.905208,5.121212,10.59967,5.968931
2012-04-30,8.7,12.46628,8.662083,7.549342,8.207279
2012-05-01,4.6,0,0,0,0
2012-05-02,0,0,0,0,0
2012-05-03,0,0,0,0.117659,0
2012-05-04,0,0,0,3.220197,0
2012-05-05,0,0,0,0,0
2012-05-06,0,0,0,0,0
2012-05-07,0,0,0,0,0
2012-05-08,0,0,0,0,0
2012-05-09,0,0,0,0,0
2012-05-10,0,0,0,0,0
2012-05-11,0.4,0,0.4063561,0,0
2012-05-12,10.8,7.237936,6.353222,4.49651,5.49
2012-05-13,0.4,0,0,1.807178,2.16
2012-05-14,3.6,15.50408,7.000858,0,11.52
2012-05-15,0,0,0,0,4.139999
2012-05-16,0,0,0,0,0
2012-05-17,11.6,0,0,0,0
2012-05-18,0,0,0,0,0
2012-05-19,0,0,0,0,0
2012-05-20,0,0,0,0,0
2012-05-21,0,0,0,0,0
2012-05-22,0,0,0,3.001993,0
2012-05-23,21.8,0,2.094723,7.480954,0
2012-05-24,0,0,0,0,0
2012-05-25,0,0,0,0,0
2012-05-26,0,0,0,0,0
2012-05-27,0,0,0,0,0
2012-05-28,0,0,0,0,0
2012-05-29,0,0,0,0,0
2012-05-30,0,0,0,0,0
2012-05-31,0,0,0,0,0
2012-06-01,0,0,0,0,0
2012-06-02,0,0,0,0,0
2012-06-03,0,0,0,0,0
2012-06-04,0,0,0,0,0
2012-06-05,0,0,0,0,0
2012-06-06,0,0,0,0,0
2012-06-07,0,0,0,0,0
2012-06-08,0,0,0,0,0
2012-06-09,0,0,0,0,0
2012-06-10,0,0,0,0,0
2012-06-11,0,0,0,0,0
2012-06-12,0,0,0,0,0
2012-06-13,0,0,0,0,0
2012-06-14,0,0,0,0,0
2012-06-15,0,0,0,0,0
2012-06-16,0,0,0,0,0
2012-06-17,0,0,0,0,0
2012-06-18,0,0,0,0,0
2012-06-19,0,0,0,0,0
2012-06-20,0,0,0,0,0
2012-06-21,0,0,0,0,0
2012-06-22,0,0,0,0,0
2012-06-23,0,0,0,0,0
2012-06-24,0,0,0,0,0
2012-06-25,0,0,0,0,0
2012-06-26,0,0,0,0,0
2012-06-27,0,0,0,0,0
2012-06-28,0,0,0,0,0
2012-06-29,0,0,0,0,0
2012-06-30,0,0,0,0,0
2012-07-01,0,0,0,0,0
2012-07-02,0,0,0,0,0
2012-07-03,0.5,0,2.948988,0.006789682,0
2012-07-04,0,0,0,0,0
2012-07-05,0,0,0,0,0
2012-07-06,0,0,0,0,0
2012-07-07,0,0,0,0,0
2012-07-08,0,0,0,0,0
2012-07-09,0,0,0,0,0
2012-07-10,0,0,0,0,0
2012-07-11,0,0,0,0,0
2012-07-12,0,0,0,0,0
2012-07-13,0,0,0,0,0
2012-07-14,0,0,0,0,0
2012-07-15,0,0,0,0,0
2012-07-16,0,0,0,0,0
2012-07-17,0,0,0,0,0
2012-07-18,0,0,0,0,0
2012-07-19,0,0,0,0,0
2012-07-20,0,0,0,0,0
2012-07-21,0,0,0,0,0
2012-07-22,0,0,0,0,0
2012-07-23,0,0,0,0,0
2012-07-24,0,0,0,0,0
2012-07-25,0,0,0,0,0
2012-07-26,0,0,0,0,0
2012-07-27,0,0,0,0,0
2012-07-28,0,0,0,0,0
2012-07-29,0,0,0,0,0
2012-07-30,0,0,0,0,0
2012-07-31,0,0,0,0,0
2012-08-01,0,0,0,0,0
2012-08-02,0,0,0,0,0
2012-08-03,0,0,0,0,0
2012-08-04,0,0,0,0,0
2012-08-05,0,0,0,0,0
2012-08-06,0,0,0,0,0
2012-08-07,0,0,0,0,0
2012-08-08,0,0,0,0,0
2012-08-09,0,0,0,0,0
2012-08-10,0,0,0,0,0
2012-08-11,0,0,0,0,0
2012-08-12,0,0,0,0,0
2012-08-13,0,0,0,0,0
2012-08-14,0,0,0,0,0
2012-08-15,0,0,0,0,0
2012-08-16,0,0,0,0,0
2012-08-17,0,0,0,0,0
2012-08-18,0,0,0,0,0
2012-08-19,0,0,0,0,0
2012-08-20,0,0,0,0,0
2012-08-21,0,0,0,0,0
2012-08-22,0,0,0,0,0
2012-08-23,0,0,0,0,0
2012-08-24,0,0,0,0,0
2012-08-25,0,0,0,0,0
2012-08-26,0,0,0,0,0
2012-08-27,0,0,0,0,0
2012-08-28,0.4,0,0,0,0
2012-08-29,0,0,0,0,0
2012-08-30,0,0,0,0,0
2012-08-31,0,0,0,0,0
2012-09-01,0,0,0,0,0
2012-09-02,0,0,0,0,0
2012-09-03,0,0,0,0,0
2012-09-04,0,0,0,0,0
2012-09-05,0,0,0,0,0
2012-09-06,0,0,0,0,0
2012-09-07,0,0,0,0,0
2012-09-08,0,0,0,0,0
2012-09-09,0,0,0,0,0
2012-09-10,0,0,0,0,0
2012-09-11,0.4,0,0,0,0
2012-09-12,0,0,0,0,0
2012-09-13,0,0,0,0,0
2012-09-14,0,0,0,0,0
2012-09-15,0,0,0,0,0
2012-09-16,0,0,0,0,0
2012-09-17,0,0,0,0,0
2012-09-18,0,0,0,0,0
2012-09-19,0,0,0,0,0
2012-09-20,0,0,0,0,0
2012-09-21,0,0,0,0,0
2012-09-22,0,0,0,0,0
2012-09-23,0,0,0,0,0
2012-09-24,0,0,0,0,0
2012-09-25,0,0,0,0,0
2012-09-26,0,0,0,0,0
2012-09-27,13.2,0,0,0,4.95
2012-09-28,0,0,0,0,0
2012-09-29,0,0,0,0,0
2012-09-30,0,0,0,0,0
2012-10-01,0,0,0,0,0
2012-10-02,0,0,0,0,0
2012-10-03,0,0,0,0,0
