Date,TAMSAT,ARC2,RFE2,CHIRPS,TRMM
2012-10-04,0,0,0,0,0
2012-10-05,0,0,0,0,0
2012-10-06,0,0,0,0,0
2012-10-07,0,0,0,0,0
2012-10-08,0,0,0,0,0
2012-10-09,0,0,0,0,0
2012-10-10,0,0,0,1.174274,4.582974
2012-10-11,0,0,0,0,0
2012-10-12,0,0,0,0,0
2012-10-13,22.9,10.90642,8.850025,13.13609,4.368147
2012-10-14,1.3,0,0,0.9339058,0
2012-10-15,0,0,0,0,0
2012-10-16,0,0,0,0,0
2012-10-17,5.7,3.722557,2.782954,10.23611,0
2012-10-18,0,0,0,0,0
2012-10-19,3.7,4.922422,2.056119,4.035937,2.124399
2012-10-20,0.4,0,11.22389,1.882482,0.2386965
2012-10-21,4.1,0,0.5478528,5.771348,5.585499
2012-10-22,5.5,0,2.443672,14.21805,5.370672
2012-10-23,2.7,3.572471,1.476625,0.9870396,0
2012-10-24,0,0,0,0,0
2012-10-25,0,0,0,0,0
2012-10-26,1,0,0,0,0
2012-10-27,1.6,0,1.917961,0.4210925,0
2012-10-28,0,0,0,0,0
2012-10-29,0,0,0,0,0
2012-10-30,0,0,0,0,0
2012-10-31,8.4,6.081227,3.53949,2.590564,0
2012-11-01,0,0,0,0,0
2012-11-02,0,0,0,0,0
2012-11-03,0,0,0,0,0
2012-11-04,0,0,0,0,0
2012-11-05,0,0,0,0,0
2012-11-06,0,0,0,0,0
2012-11-07,0,0,0,0,0
2012-11-08,0,0,0,0,0
2012-11-09,0,0,0,0,0
2012-11-10,0,0,0,0,0.04118533
2012-11-11,0,0,0,0,0
2012-11-12,2.3,0,1.373499,0.5430793,0
2012-11-13,10.3,2.870394,1.309174,6.620009,0
2012-11-14,5.7,10.87181,2.421682,13.76301,10.50226
2012-11-15,0,0,0,0,0
2012-11-16,5.7,9.163819,3.753676,5.508783,7.825214
2012-11-17,0,0,0,0,0
2012-11-18,0,0,0,0,0
2012-11-19,0,0,0,0,0
2012-11-20,0,0,0,0,0
2012-11-21,0,0,0,0,0
2012-11-22,0,0,0,0,0
2012-11-23,0,0,0,0,0
2012-11-24,0,0,0,0,0
2012-11-25,0,0,0,0,0
2012-11-26,0,0,0,0,0
2012-11-27,0,0,0,0,0
2012-11-28,0,0,0,0,0
2012-11-29,0,0,0,0,0
2012-11-30,0,0,0,0,0
2012-12-01,2.7,6.76414,1.380993,0.3285752,0
2012-12-02,0,0,0,0,0
2012-12-03,0,0,0,0,0
2012-12-04,0,0,0,0,0
2012-12-05,0,0,0,0,0
2012-12-06,0,0,0,0,0
2012-12-07,0,0,0,0,0
2012-12-08,0,0,0,0,0
2012-12-09,0,0,0,0,0
2012-12-10,0,0,0,0,0
2012-12-11,1.7,0,0.2314918,0,0.72
2012-12-12,3.5,0,0.4744056,2.19405,0.09
2012-12-13,0,0,0,0,0
2012-12-14,0,0,0,0,0
2012-12-15,0,0,0,0,0
2012-12-16,0,0,0,0,0
2012-12-17,0,0,0,0,1.44
2012-12-18,0,0,0,0,0
2012-12-19,0,0,0,0,0
2012-12-20,0,0,0,0,0
2012-12-21,0,0,0,0,0
2012-12-22,0,0,0,0,0
2012-12-23,0,0,0,0,0
2012-12-24,0,0,0,0,0
2012-12-25,0,0,0,0,0
2012-12-26,0,0,0,0,0
2012-12-27,0,0,0,0.1002077,0
2012-12-28,0,0,0,0,0
2012-12-29,0,0,0,0,0
2012-12-30,0,0,0,0,0
2012-12-31,0,0,0,0,0
2013-01-01,0,0,0,0,0
2013-01-02,0,0,0,0,0
2013-01-03,0,0,0,0,0
2013-01-04,0,0,0,0,0
2013-01-05,0,0,0,0,0
2013-01-06,0,0,0,0,10.59128
2013-01-07,0,0,0,0,0
2013-01-08,0.5,0,5.188318,0.1075742,0
2013-01-09,0,0,0,0,5.754596
2013-01-10,0,0,0,0,0
2013-01-11,0,0,0,0,0
2013-01-12,0,0,0,0,0
2013-01-13,0,0,0,0,0
2013-01-14,0,0,0,0,0
2013-01-15,0,0,0,0,0
2013-01-16,0,0,0,0,0
2013-01-17,0,0,0,0,0
2013-01-18,0,0,0,0,0
2013-01-19,0,0,0,0,0
2013-01-20,0,0,0,0,0
2013-01-21,0,0,0,0,0
2013-01-22,0,0,0,0,0
2013-01-23,0,0,0,0,0
2013-01-24,0,0,0,0,0
2013-01-25,0,0,0,0,0
2013-01-26,0,0,0,0,0
2013-01-27,0,0,0,0,0
2013-01-28,0,0,0,0,0
2013-01-29,0,0,0,0,0
2013-01-30,0,0,0,0,0
2013-01-31,0,0,0,0,0
2013-02-01,0,0,0,0,0
2013-02-02,0,0,0,0.01728094,0
2013-02-03,0,0,0,0,0
2013-02-04,0,0,0,0,0
2013-02-05,0,0,0,0,0
2013-02-06,0,0,0,0,0
2013-02-07,0,0,0,0,0
2013-02-08,0,0,0,0,0
2013-02-09,0,0,0,0,0
2013-02-10,0,0,0,0,0
2013-02-11,0,0,0,0,0
2013-02-12,0,0,0,0,0
2013-02-13,0,0,0,0,0
2013-02-14,0,0,0,0,0
2013-02-15,0,0,0,0,0
2013-02-16,0,0,0,0,0
2013-02-17,0,0,0,0,0
2013-02-18,0,0,0,0,0
2013-02-19,0,0,0,0,0
2013-02-20,0,0,0,0,0
2013-02-21,0,0,0,0,0
2013-02-22,0,0,0,0,0
2013-02-23,0,0,0,0,0
2013-02-24,0,0,0,0,0
2013-02-25,0,0,0,0,0
2013-02-26,0,0,0,0,0
2013-02-27,0,0,0,0,0
2013-02-28,0,0,0,0,0
2013-03-01,0,0,0,0,0
2013-03-02,0,0,0,0,0
2013-03-03,0,0,0,0,0
2013-03-04,0,0,0,0,0
2013-03-05,0,0,0,0,0
2013-03-06,0,0,0,0,0
2013-03-07,0,0,0,0,0
2013-03-08,0,0,0,0,0
2013-03-09,0,0,0,0,0
2013-03-10,0,0,0,0,0
2013-03-11,0,0,0,0,0
2013-03-12,0,0,0,0,0
2013-03-13,0,0,1.335369,0,0
2013-03-14,0,0,0,0,0
2013-03-15,0,0,0,0,0
2013-03-16,0,0,0,0,0
2013-03-17,0,0,0,0,0
2013-03-18,0,0,0,0,0
2013-03-19,15.8,9.884077,7.827598,4.032723,6.28635
2013-03-20,21.1,29.24558,29.77983,5.435285,21.01762
2013-03-21,17.5,11.03189,44.04003,14.36116,20.18448
2013-03-22,0,0,0.370328,0,0
2013-03-23,0,0,0,0.4451622,0
2013-03-24,0,0,0,0,0
2013-03-25,0,0,4.251488,1.937173,0
2013-03-26,0,0,0,0,0
2013-03-27,0,0,4.38139,0,0.1514783
2013-03-28,11.7,20.92416,22.84669,17.27228,7.346698
2013-03-29,0,0,0.2418349,0.2076106,0
2013-03-30,7.8,8.230821,8.401318,6.134529,0
2013-03-31,15.6,13.92639,13.29933,14.04758,4.014175
2013-04-01,7.8,1.504108,6.4385,0,2.898477
2013-04-02,6.7,0,25.60816,1.328972,3.336619
2013-04-03,19,6.61595,1.794916,12.63764,6.808051
2013-04-04,0,0,1.049505,0,0
2013-04-05,1.1,1.09027,2.899307,6.196904,3.673651
2013-04-06,6.9,20.12625,24.9353,12.47913,3.741058
2013-04-07,0,0,0.8058513,0.3018283,0
2013-04-08,0,0,0.2820063,1.369375,0
2013-04-09,0,0,0,0,0
2013-04-10,27.1,4.8793,4.264209,28.25259,3.437729
2013-04-11,16.6,33.80884,34.75198,9.48498,0
2013-04-12,13.6,11.68182,8.885577,19.17543,42.83679
2013-04-13,7.1,10.59323,8.020636,10.57469,2.864774
2013-04-14,0,0,1.90102,0.6324041,0
2013-04-15,0,0,0,0,0
2013-04-16,6.1,5.171374,2.507452,5.579186,5.96547
2013-04-17,0,0,0,0,0.4044387
2013-04-18,10.3,8.49641,3.209705,22.02432,2.224413
2013-04-19,0,0,0,0,0
2013-04-20,0,0,0,0,0
2013-04-21,0,0,0,0,0
2013-04-22,0,0,0,0,0
2013-04-23,8.2,6.836485,3.386729,7.335617,0
2013-04-24,5.8,5.784123,2.066162,2.301344,0
2013-04-25,1.2,5.216826,3.64419,11.75993,0
2013-04-26,0,0,0.6453295,0,3.673651
2013-04-27,0,0,0,0,1.280722
2013-04-28,0,0,0,0,0
2013-04-29,0,0,0,0,0
2013-04-30,0,0,0,0,0
2013-05-01,9,1.218756,0.5616289,11.28636,0
2013-05-02,0,0,0,0.8044095,0
2013-05-03,0,0,0,0,0
2013-05-04,0,0,0,0,0
2013-05-05,0,0,0,0,0
2013-05-06,0,0,0,0,0
2013-05-07,6.4,0,0,0,0
2013-05-08,2.5,0,0.2451923,0,0
2013-05-09,0,0,0,0,0
2013-05-10,0,0,0,0,0
2013-05-11,6.2,0,0,2.980371,0
2013-05-12,0,0,0,0,0
2013-05-13,0,0,0,0,0
2013-05-14,0,0,0,0,0
2013-05-15,0,0,0,0,0
2013-05-16,0,0,0,0,0
2013-05-17,0,0,0,0,0
2013-05-18,0,0,0,0,0
2013-05-19,0,0,0,0,0
2013-05-20,0,0,0,0,0
2013-05-21,0,0,0,0.6784275,0
2013-05-22,17.1,0,1.424156,4.951416,0
2013-05-23,0,0,0,0,0
2013-05-24,0,0,0,0,0
2013-05-25,0,0,0,0,0
2013-05-26,0,0,0,0,0
2013-05-27,0,0,0,0,0
2013-05-28,0,0,0,0,0
2013-05-29,0,0,0,0.6760478,0
2013-05-30,0,0,0,0,0
2013-05-31,0,0,0,0.8635998,0
2013-06-01,0,0,0,0,0
2013-06-02,0,0,0,0,0
2013-06-03,0,0,0,0,0
2013-06-04,0,0,0,0,0.5045482
2013-06-05,0,0,0,0,0
2013-06-06,0,0,0,0,0
2013-06-07,0,0,0,0,0
2013-06-08,0,0,0,0,0
2013-06-09,0,0,0,0,0
2013-06-10,0,0,0,0,0
2013-06-11,0,0,0,0,0
2013-06-12,0,0,0,0,0
2013-06-13,0,0,0,0,0
2013-06-14,0,0,0,0,0
2013-06-15,0,0,0,0,0
2013-06-16,0,0,0,0,0
2013-06-17,0.6,0,0,0,0
2013-06-18,0,0,0,0,17.32282
2013-06-19,0,0,0,0,0
2013-06-20,0,0,0,0,0
2013-06-21,0,0,0,0,0
2013-06-22,0,0,0,0,0
2013-06-23,0,0,0,0,0
2013-06-24,0,0,0,0,0
2013-06-25,0,0,0,0,0
2013-06-26,0,0,0,0,0
2013-06-27,0,0,0,0,0
2013-06-28,0,0,0,0,0
2013-06-29,0,0,0,0,0
2013-06-30,0,0,0,0,0
2013-07-01,0,0,0,0,0
2013-07-02,0,0,0,0,0
2013-07-03,0,0,0,0,0
2013-07-04,0,0,0,0,0
2013-07-05,0,0,0,0,0
2013-07-06,0,0,0,0,0
2013-07-07,0,0,0,0,0
2013-07-08,0,0,0,0,0
2013-07-09,0,0,0,0,0
2013-07-10,0,0,0,0,0
2013-07-11,0,0,0.2351577,0,0
2013-07-12,0,0,0,0,0
2013-07-13,0,0,0.2434976,0,0
2013-07-14,0,0,0,0,0
2013-07-15,0,0,0,0,0
2013-07-16,0,0,0,0,0
2013-07-17,0,0,0,0,0
2013-07-18,0,0,0,0,0
2013-07-19,0,0,0,0,0
2013-07-20,0.4,0,0,0,0
2013-07-21,0,0,0,0,0
2013-07-22,0,0,0,0,0
2013-07-23,0,0,0,0,0
2013-07-24,0,0,0,0,0
2013-07-25,0,0,0,0,0
2013-07-26,0,0,0,0,3.51
2013-07-27,0,0,0,0,0
2013-07-28,0,0,0,0,0
2013-07-29,0.8,0,4.365687,0,0
2013-07-30,0,0,0,0,0
2013-07-31,0,0,0,0,0
2013-08-01,0,0,0,0,0
2013-08-02,0,0,0,0,0
2013-08-03,0,0,0,0,0
2013-08-04,0,0,0,0,0
2013-08-05,0,0,0,0,0
2013-08-06,0,0,0,0,0
2013-08-07,0,0,0,0,0
2013-08-08,0,0,0,0,0
2013-08-09,0,0,0,0,0
2013-08-10,0,0,0,0,0
2013-08-11,0,0,0,0,0
2013-08-12,0,0,0,0,0
2013-08-13,0,0,0,0,0
2013-08-14,0,0,0,0,0
2013-08-15,0,0,0,0,0
2013-08-16,0,0,0,0,0
2013-08-17,0,0,0,0,0
2013-08-18,0,0,0,0,0
2013-08-19,0,0,0,0,0
2013-08-20,0,0,0,0,0
2013-08-21,0,0,0,0,0
2013-08-22,0,0,0,0,0
2013-08-23,0.2,0,0,0,0
2013-08-24,0.2,0,0,0,0
2013-08-25,0,0,0,0,0
2013-08-26,0,0,0,0,0
2013-08-27,0,0,0,0,0
2013-08-28,0,0,0,0,0
2013-08-29,0,0,0,0,0
2013-08-30,0,0,0,0,0
2013-08-31,0,0,0,0,0
2013-09-01,0,0,0,0,0
2013-09-02,0.2,0,0,0,0
2013-09-03,0,0,0,0,0
2013-09-04,0,0,0,0,0
2013-09-05,0.6,0,40.09142,0,0.1076104
2013-09-06,0,0,0,0,0
2013-09-07,0,0,0,0,0
2013-09-08,0,0,0,0,0
2013-09-09,0,0,0,0,0
2013-09-10,0,0,0,0,0
2013-09-11,0,0,0,0,0
2013-09-12,0,0,0,0,0
2013-09-13,0,0,0,0,0
2013-09-14,0,0,0,0,0
2013-09-15,0,0,0,0,0
2013-09-16,0,0,0,0,0
2013-09-17,0.4,0,0,0,0
2013-09-18,0,0,0,0,0
2013-09-19,0,0,0,0,0
2013-09-20,0,0,0,0,0
2013-09-21,0,0,0,0,0
2013-09-22,0.5,0,2.101811,0,0
2013-09-23,0,0,0,0,0
2013-09-24,0,0,0,0,0
2013-09-25,0,0,0,0,0
2013-09-26,0,0,0,3.809286,0
2013-09-27,0,0,0,0,0
2013-09-28,0,0,0,0,0
2013-09-29,0,0,0,0,0
2013-09-30,0,0,0,1.904538,0
2013-10-01,0,0,0,0,0
2013-10-02,0,0,0,0,0
2013-10-03,0,0,0,0,0
2013-10-04,0,0,0,0,0
2013-10-05,0,0,0,0,0
2013-10-06,0,0,0,0,0.8702863
2013-10-07,0,0,0,0,0
2013-10-08,0,0,0,0,0.5538186
2013-10-09,0,0,0,0,0
2013-10-10,7,0,0,0,0
2013-10-11,15.5,8.232367,8.648394,26.47567,8.465513
2013-10-12,0,0,0,0,0
2013-10-13,0,0,0,0,0
2013-10-14,7.7,0,0.6313293,2.124604,0
2013-10-15,0,0,0,0,0
2013-10-16,0,0,0,0,0
2013-10-17,0,0,0,0,0
2013-10-18,0,0,0,0,0
2013-10-19,0,0,0,0,0
2013-10-20,0,0,0,0,0
2013-10-21,0,0,0,0,0
2013-10-22,0,0,0,0,0
2013-10-23,1,0,0.3960016,0,0
2013-10-24,5.9,3.04067,2.103933,11.9298,12.39499
2013-10-25,0,0,0,0,0
2013-10-26,0,0,0,0,0
2013-10-27,0,0,0,0,0
2013-10-28,0,0,0,0,0
2013-10-29,0,0,0,0,0
2013-10-30,0,0,0,0,0
2013-10-31,6.3,0,0.7810754,0.1307842,2.558115
2013-11-01,7.2,5.416483,3.442624,9.74502,10.83033
2013-11-02,1.8,22.38614,1.028291,8.592621,12.84008
2013-11-03,0,0,22.0114,0,7.70405
2013-11-04,13.5,64.53812,58.32225,16.69549,41.46044
2013-11-05,0,21.02102,6.387466,2.852574,2.940193
2013-11-06,12.4,24.12532,29.14303,18.20675,51.99303
2013-11-07,0,0,0,0.6760621,0
2013-11-08,0,0,0,0,0
2013-11-09,0,0,0.9105264,0.5836203,0
2013-11-10,1.4,0,0,0,0
2013-11-11,0,0,0,0,0
2013-11-12,0,0,0,0,0
2013-11-13,1.4,7.44875,1.157993,2.122953,0
2013-11-14,4.2,7.891669,6.747022,0.2587542,1.637576
2013-11-15,9.7,19.10844,17.50797,16.92887,36.95711
2013-11-16,0,0,0,0,0
2013-11-17,0,0,0,0,0
2013-11-18,0,0,0,0,0
2013-11-19,0,0,0,0,0
2013-11-20,0,0,0,0,0
2013-11-21,0,0,0,0,0
2013-11-22,0,0,0,0,0
2013-11-23,0,0,0,0,0
2013-11-24,0,0,0,0,0
2013-11-25,0,0,0,0,0
2013-11-26,0,0,0,0,0
2013-11-27,0,0,0,0,0
2013-11-28,0,0,0,0,0
2013-11-29,0,0,0,0,0
2013-11-30,0,0,0,0,0
2013-12-01,0,0,0,0,0
2013-12-02,0,0,0,0,0
2013-12-03,0,0,0,0,0
2013-12-04,0,0,0,0,0
2013-12-05,0,0,0,0,0
2013-12-06,0,0,0,0,0
2013-12-07,0,0,0,0,0
2013-12-08,0,0,0,0,0
2013-12-09,0,0,0,0,0
2013-12-10,0,0,0,0,0
2013-12-11,0,0,0,0,0
2013-12-12,0,0,0,0,0
2013-12-13,0,0,0,0,0
2013-12-14,0,0,0,0,0
2013-12-15,0,0,0,0,0
2013-12-16,0,0,0,0,0
2013-12-17,0,0,0,0,0
2013-12-18,0,0,0,0,0
2013-12-19,0,0,0,0,0
2013-12-20,0,0,0,0,0
2013-12-21,0,0,0,0,0
2013-12-22,0,0,0,0,0
2013-12-23,0,0,0,0,0
2013-12-24,0,0,0,0,0
2013-12-25,0,0,0,0,0
2013-12-26,0,0,0,0,0
2013-12-27,0,0,0,0,0
2013-12-28,0,0,0,0,0
2013-12-29,0,0,0,0,0
2013-12-30,0,0,0,0,0
2013-12-31,0,0,0,0,0
2014-01-01,0,0,0,0,0
2014-01-02,0,0,0,0,0
2014-01-03,0,0,0,0,0
2014-01-04,0,0,0,0,0
2014-01-05,0,0,0,0,0
2014-01-06,0,0,0,0,0
2014-01-07,0,0,0,0,0
2014-01-08,0,0,0,0,0
2014-01-09,0,0,0,0,0
2014-01-10,0,0,0,0,0
2014-01-11,0,0,0,0,0
2014-01-12,0,0,0,0,0
2014-01-13,0,0,0,0,0
2014-01-14,0,0,0,0,0
2014-01-15,0,0,0,0,0
2014-01-16,0,0,0,0,0
2014-01-17,0,0,0,0,0
2014-01-18,0,0,0,0,0
2014-01-19,0,0,0,0,0
2014-01-20,0,0,0,0,0
2014-01-21,0,0,0,0,0
2014-01-22,0,0,0,0,0
2014-01-23,0,0,0,0,0
2014-01-24,0,0,0,0,0
2014-01-25,0,0,0,0,0
2014-01-26,0,0,0,0,0
2014-01-27,0,0,0,0,0
2014-01-28,0,0,0,0,0
2014-01-29,0,0,0,0,0
2014-01-30,0,0,0,0,0
2014-01-31,0,0,0,0,0
2014-02-01,0,0,0,0,0
2014-02-02,0,0,0,0,0
2014-02-03,0,0,0,0,0
2014-02-04,0,0,0,0,0
2014-02-05,0,0,0,0,0
2014-02-06,0,0,0,0,0
2014-02-07,0,0,0,0,0
2014-02-08,0,0,0,0,0
2014-02-09,1.3,0.6255691,0.6386285,0.6191676,0
2014-02-10,0.3,0,0.4496559,0,0
2014-02-11,0,0,0,0.07898272,0
2014-02-12,0,0,0,0,0
2014-02-13,0,8.194929,5.250796,0.4734366,0
2014-02-14,0,0,0,0,0
2014-02-15,0,0,0,0,0
2014-02-16,0,0,0,0,0
2014-02-17,0,0,0,0,0
2014-02-18,0,0,0,0,0
2014-02-19,0,0,0,0,0
2014-02-20,0,0,0,0,0
2014-02-21,0,0,0,0,0
2014-02-22,0,0,0,0,0
2014-02-23,0,0,0,0,0
2014-02-24,0,0,0,0,0
2014-02-25,0,0,0,0,0
2014-02-26,0,0,0,0,0
2014-02-27,0,0,0,0,0
2014-02-28,0,0,0,0,0
2014-03-01,0,0,0,0,0
2014-03-02,0,0,0,0,0
2014-03-03,0,0,0,0,0
2014-03-04,0,0,0,0,0
2014-03-05,0,0,0,0,0
2014-03-06,0,0,0,0,0
2014-03-07,0,0,0,0,0
2014-03-08,0,0,0,0,0
2014-03-09,0,0,0,0,0
2014-03-10,0,0,0,0,0
2014-03-11,0,0,0,0,0
2014-03-12,0,3.885535,4.299291,0.4443225,0.4677621
2014-03-13,14,4.917086,4.118779,2.211349,0.2631162
2014-03-14,9.8,16.56751,12.8864,2.211349,6.168613
2014-03-15,0,5.673527,3.35364,0.9051563,0
2014-03-16,0,0,0,0,0
2014-03-17,0,0,0,0,0
2014-03-18,0,0,0,0,0
2014-03-19,0,0,0,0,0
2014-03-20,0,0,0,0,0
2014-03-21,0,0,0,0,0
2014-03-22,0,0,0,0,0.01461757
2014-03-23,0,0,0,0,0
2014-03-24,0,0,0.557932,0,0
2014-03-25,0,0,1.732359,0,0
2014-03-26,6.3,2.364609,1.460503,4.4648,0
2014-03-27,0,0,0,0,0
2014-03-28,0,0,0,0,0
2014-03-29,0,0,0,0,0
2014-03-30,7.3,0,7.563487,0,0
2014-03-31,6.3,2.779867,1.943084,1.597633,4.3268
2014-04-01,13.4,3.601999,3.174309,1.524596,0
2014-04-02,0,0,0.4863717,0,0
2014-04-03,0,0,0.9747293,3.388587,0
2014-04-04,0,0,0,0.1528914,1.92881
2014-04-05,0,0,0,0.795373,0
2014-04-06,11.7,11.06892,8.403152,18.78803,9.16185
2014-04-07,0,0,0,0,0
2014-04-08,0,0,0,0,0
2014-04-09,0,0,0,0,0
2014-04-10,0,0,0,0.3934745,0
2014-04-11,0,0,29.21079,0,0
2014-04-12,0,0,1.74177,0,0
2014-04-13,0,0,0,0,0
2014-04-14,12.8,97.40313,5.188686,8.617483,5.906982
2014-04-15,1,0,3.371938,11.10111,0
2014-04-16,0,0,0,0,0
2014-04-17,0,0,0,0,0
2014-04-18,6.5,18.22538,4.940814,1.683318,0
2014-04-19,0,0,0,0,0
2014-04-20,0,0,0,0,0
2014-04-21,0,0,0,0,0
2014-04-22,0,0,0,0,0
2014-04-23,0,0,0,0,0
2014-04-24,0,0,0,0,0
2014-04-25,0,0,0,0,0
2014-04-26,0,0,0,0,0
2014-04-27,0,0,0,0,0
2014-04-28,0,0,0,0,0
2014-04-29,8.4,3.522749,2.458802,2.85435,14.52635
2014-04-30,0,0,0.3068126,1.103363,0
2014-05-01,0,0,0,0,0
2014-05-02,0,0,0,0,0
2014-05-03,0,0,0,0,0
2014-05-04,0,0,0,0,0
2014-05-05,0,0,0,0,0
2014-05-06,0,0,0,0,0
2014-05-07,0,0,0,0,0
2014-05-08,0,0,0,0,0
2014-05-09,7.2,0,0,0,0
2014-05-10,0,0,0,0,0
2014-05-11,0,0,0,0,0
2014-05-12,0,0,0,0,0
2014-05-13,14.7,6.324646,3.984763,40.65888,40.14886
2014-05-14,0,0,0,5.011677,5.186884
2014-05-15,0,0,0,0,0
2014-05-16,0,0,0,0,0
2014-05-17,0,0,0,0,0
2014-05-18,0,0,0,0,0
2014-05-19,0,0,0,0,0
2014-05-20,0,0,0,0,0
2014-05-21,0,0,0,0,0
2014-05-22,0,0,0,0,0
2014-05-23,0,0,0,0,0
2014-05-24,0,0,0,0,0
2014-05-25,0,0,0,0,0
2014-05-26,0,0,0,0,0
2014-05-27,0,0,0,0,0
2014-05-28,0,0,0,0,0
2014-05-29,0,0,0,0,0
2014-05-30,0,0,0,0,0
2014-05-31,0,0,0,0,0
2014-06-01,0.7,0,0,0,0
2014-06-02,0,0,0,0,0
2014-06-03,0,0,0,0,0
2014-06-04,5.9,0,1.807722,0,0
2014-06-05,0,0,0,0,0
2014-06-06,0.6,0,0,0,0.63
2014-06-07,0,0,0,0,0
2014-06-08,0,0,0,0,0
2014-06-09,0,0,0,0,0
2014-06-10,0,0,0,0,0
2014-06-11,0,0,0,0,0.63
2014-06-12,0,0,0,0,0
2014-06-13,0,0,0,0,0
2014-06-14,0,0,0,0,0
2014-06-15,0,0,0,0,0
2014-06-16,0,0,0,0,0
2014-06-17,0,0,0,0,0
2014-06-18,0,0,0,0,0
2014-06-19,0,0,0,0,0
2014-06-20,0,0,0,0,0
2014-06-21,0,0,0,0,0
2014-06-22,0,0,0,0,0
2014-06-23,0,0,0,0,0
2014-06-24,0,0,0,0,0
2014-06-25,0,0,0,0,0
2014-06-26,0,0,0,0,0
2014-06-27,0,0,0,0,0
2014-06-28,0,0,0,0,0
2014-06-29,0,0,0,0,0
2014-06-30,0,0,0,0,0
2014-07-01,0,0,0,0,0
2014-07-02,0,0,0,0,0
2014-07-03,0,0,0,0,0
2014-07-04,0,0,0,0,0
2014-07-05,0,0,0,0,0
2014-07-06,0,0,0,0,0
2014-07-07,0,0,0,0,0
2014-07-08,0,0,0,0,0
2014-07-09,0,0,0,0,0
2014-07-10,0,0,0,0,0
2014-07-11,0,0,0,0,0
2014-07-12,0,0,0,0,0
2014-07-13,0,0,0,0,0
2014-07-14,0,0,0,0,0
2014-07-15,0,0,0,0,0
2014-07-16,0,0,0,0,0
2014-07-17,0,0,0,0,0
2014-07-18,0,0,0,0,0
2014-07-19,0.7,0,0,0,0
2014-07-20,0,0,0,0,0
2014-07-21,0.4,0,0,0,0
2014-07-22,0,0,0,0,0
2014-07-23,0,0,0,0,0
2014-07-24,0,0,0,0,0
2014-07-25,0,0,0,0,0
2014-07-26,0,0,0,0,0
2014-07-27,0,0,0,0,0
2014-07-28,0,0,0,0,0
2014-07-29,0,0,0,0,0
2014-07-30,0,0,0,0,0
2014-07-31,0,0,0,0,0
2014-08-01,0,0,0,0,0
2014-08-02,0.4,0,0,0,0
2014-08-03,0,0,0,0,0
2014-08-04,0,0,0,0,0
2014-08-05,0,0,0,0,0
2014-08-06,0,0,0,0,0
2014-08-07,0,0,0,0,0
2014-08-08,0.5,0,0,0,0
2014-08-09,0,0,0,0,0
2014-08-10,0,0,0,0,0
2014-08-11,0.4,0,0.6563743,0,0
2014-08-12,0,0,0,0,0
2014-08-13,0,0,0,0,0
2014-08-14,0,0,0,0,0
2014-08-15,0,0,0,0,0
2014-08-16,0,0,0,0,0
2014-08-17,0,0,0,0,0
2014-08-18,0,0,0,0,0
2014-08-19,0,0,0,0,0
2014-08-20,0,0,0,0,0
2014-08-21,0,0,0,0,0
2014-08-22,0,0,0,0,0
2014-08-23,0,0,0,0,0
2014-08-24,0,0,0,0,0
2014-08-25,0,0,0,0,0
2014-08-26,0,0,0,0,0
2014-08-27,0,0,0,0,0
2014-08-28,0,0,0,0,0
2014-08-29,0,0,0,0,0
2014-08-30,0,0,0,0,0
2014-08-31,0,0,0,0,0
2014-09-01,0,0,0,0,0
2014-09-02,0,0,0,0,0
2014-09-03,0,0,0,0,0
2014-09-04,0,0,0,0,0
2014-09-05,0,0,0,0,0
2014-09-06,0,0,0,0,0
2014-09-07,0,0,0,0,0
2014-09-08,0,0,0,0,0
2014-09-09,0,0,0,0,0
2014-09-10,0,0,0,0,0
2014-09-11,0,0,0,0,0
2014-09-12,0,0,0,0,0
2014-09-13,0,0,0,0,0
2014-09-14,0,0,0,0,0
2014-09-15,0,0,0,0,0
2014-09-16,0,0,0,0,0
2014-09-17,0,0,0,0,0
2014-09-18,0,0,0,0,0
2014-09-19,0,0,0,0,0
2014-09-20,0,0,0,0,0
2014-09-21,0,0,0,0,0
2014-09-22,0,0,0,0,0
2014-09-23,0,0,0,0,0
2014-09-24,0,0,0,0,0
2014-09-25,0,0,0,0,0
2014-09-26,0,0,0,0,0
2014-09-27,0,0,0,0,0
2014-09-28,0,0,0,0,0
2014-09-29,0,0,0,0,0
2014-09-30,0,0,0,0,0
2014-10-01,0,0,0,0,0
2014-10-02,0,0,0,0,0
2014-10-03,0,0,0,0,0
2014-10-04,0,0,0,0,0
2014-10-05,0,0,0,0,0
2014-10-06,0,0,0,0,0
2014-10-07,0,0,0,0,0
2014-10-08,5,0,7.642696,0,0
2014-10-09,14.9,3.295744,3.810843,7.469173,80.73071
2014-10-10,0,0,0,1.07247,12.16272
2014-10-11,13,6.290519,4.218245,10.36249,29.68979
2014-10-12,0,0,0,0,0
2014-10-13,0,0,0,0,0
2014-10-14,0,0,0,0,0
2014-10-15,0,0,0,0,0
2014-10-16,0,0,0,0,0
2014-10-17,3,0,1.562165,0.4708468,2.97429
2014-10-18,0.4,0,0,0,0
2014-10-19,4.8,19.43502,8.378824,8.297976,1.912043
2014-10-20,3.9,0,0,0,0
2014-10-21,4.2,0,1.479399,0,0
2014-10-22,2.7,0,0.8968043,2.430613,0
2014-10-23,2.7,0,15.79757,2.373061,0
